Date,Symbol,Strategy,Strike,Contracts Bought,Cost,Exposure Achieved,Meets Exposure Requirement
4/19/2024,QQQ,Buy Everything,481.0,6160.0,6160.0,0.0,
4/19/2024,QQQ,Buy Everything,482.0,6059.0,6059.0,0.0,
4/19/2024,QQQ,Buy Everything,483.0,5909.0,5909.0,0.0,
4/19/2024,QQQ,Buy Everything,484.0,5723.0,5723.0,0.0,
4/19/2024,QQQ,Buy Everything,485.0,5444.0,5444.0,0.0,
4/19/2024,QQQ,Buy Everything,486.0,5443.0,5443.0,0.0,
4/19/2024,QQQ,Buy Everything,487.0,5443.0,5443.0,0.0,
4/19/2024,QQQ,Buy Everything,488.0,5442.0,5442.0,0.0,
4/19/2024,QQQ,Buy Everything,489.0,5442.0,5442.0,0.0,
4/19/2024,QQQ,Buy Everything,490.0,5441.0,5441.0,0.0,
4/19/2024,QQQ,Buy Everything,491.0,5441.0,5441.0,0.0,
4/19/2024,QQQ,Buy Everything,492.0,5440.0,5440.0,0.0,
4/19/2024,QQQ,Buy Everything,493.0,5439.0,5439.0,0.0,
4/19/2024,QQQ,Buy Everything,494.0,5439.0,5439.0,0.0,
4/19/2024,QQQ,Buy Everything,495.0,5438.0,5438.0,0.0,
4/19/2024,QQQ,Buy Everything,496.0,5438.0,5438.0,0.0,
4/19/2024,QQQ,Buy Everything,497.0,5437.0,5437.0,0.0,
4/19/2024,QQQ,Buy Everything,498.0,5437.0,5437.0,0.0,
4/19/2024,QQQ,Buy Everything,499.0,5436.0,5436.0,0.0,
4/19/2024,QQQ,Buy Everything,500.0,5435.0,5435.0,0.0,
4/19/2024,QQQ,Buy Everything,505.0,5433.0,5433.0,0.0,
4/19/2024,QQQ,Buy Everything,415.0,362.0,139370.0,602753.5299999974,
4/19/2024,QQQ,Buy Everything,416.0,363.0,121605.0,568118.5949999974,
4/19/2024,QQQ,Buy Everything,417.0,425.0,123250.0,622652.624999997,
4/19/2024,QQQ,Buy Everything,418.0,547.0,136203.0,746690.5549999961,
4/19/2024,QQQ,Buy Everything,419.0,669.0,142497.0,846328.4849999952,
4/19/2024,QQQ,Buy Everything,420.0,693.0,123354.0,807390.044999995,
4/19/2024,QQQ,Buy Everything,421.0,709.0,105641.0,755131.0849999948,
4/19/2024,QQQ,Buy Everything,422.0,775.0,96100.0,747925.3749999944,
4/19/2024,QQQ,Buy Everything,423.0,818.0,83436.0,707623.1699999941,
4/19/2024,QQQ,Buy Everything,424.0,1110.0,93240.0,849222.149999992,
4/19/2024,QQQ,Buy Everything,425.0,1304.0,88672.0,867244.7599999906,
4/19/2024,QQQ,Buy Everything,426.0,1159.0,64904.00000000001,654910.3349999916,
4/19/2024,QQQ,Buy Everything,427.0,941.0,42345.0,437626.1649999932,
4/19/2024,QQQ,Buy Everything,428.0,1046.0,37656.0,381857.9899999924,
4/19/2024,QQQ,Buy Everything,429.0,1203.0,34887.0,318873.19499999133,
4/19/2024,QQQ,Buy Everything,430.0,1734.0,41616.0,286222.7099999875,
4/19/2024,QQQ,Buy Everything,431.0,2265.0,45300.0,147372.22499998365,
4/19/2024,QQQ,Buy Everything,432.0,2406.0,38496.0,0.0,
4/19/2024,QQQ,Buy Everything,433.0,2282.0,31948.000000000004,0.0,
4/19/2024,QQQ,Buy Everything,434.0,2332.0,23320.0,0.0,
4/19/2024,QQQ,Buy Everything,435.0,2444.0,21996.0,0.0,
4/19/2024,QQQ,Buy Everything,436.0,2469.0,17283.0,0.0,
4/19/2024,QQQ,Buy Everything,437.0,2378.0,14268.0,0.0,
4/19/2024,QQQ,Buy Everything,438.0,2239.0,11195.0,0.0,
4/19/2024,QQQ,Buy Everything,439.0,1914.0,9570.0,0.0,
4/19/2024,QQQ,Buy Everything,440.0,2278.0,11390.0,0.0,
4/19/2024,QQQ,Buy Everything,441.0,3692.0,14768.0,0.0,
4/19/2024,QQQ,Buy Everything,442.0,4558.0,18232.0,0.0,
4/19/2024,QQQ,Buy Everything,443.0,5346.0,21384.0,0.0,
4/19/2024,QQQ,Buy Everything,444.0,6269.0,18807.0,0.0,
4/19/2024,QQQ,Buy Everything,445.0,6539.0,19617.0,0.0,
4/19/2024,QQQ,Buy Everything,446.0,7224.0,21672.0,0.0,
4/19/2024,QQQ,Buy Everything,447.0,8051.0,24153.0,0.0,
4/19/2024,QQQ,Buy Everything,448.0,8879.0,26637.0,0.0,
4/19/2024,QQQ,Buy Everything,449.0,6949.0,13898.0,0.0,
4/19/2024,QQQ,Buy Everything,450.0,5663.0,11326.0,0.0,
4/19/2024,QQQ,Buy Everything,451.0,6121.0,12242.0,0.0,
4/19/2024,QQQ,Buy Everything,452.0,6427.0,12854.0,0.0,
4/19/2024,QQQ,Buy Everything,453.0,5927.0,11854.0,0.0,
4/19/2024,QQQ,Buy Everything,454.0,5176.0,10352.0,0.0,
4/19/2024,QQQ,Buy Everything,455.0,4927.0,9854.0,0.0,
4/19/2024,QQQ,Buy Everything,456.0,4554.0,9108.0,0.0,
4/19/2024,QQQ,Buy Everything,457.0,5619.0,11238.0,0.0,
4/19/2024,QQQ,Buy Everything,458.0,7218.0,14436.0,0.0,
4/19/2024,QQQ,Buy Everything,459.0,7402.0,14804.0,0.0,
4/19/2024,QQQ,Buy Everything,460.0,7587.0,15174.0,0.0,
4/19/2024,QQQ,Buy Everything,461.0,7581.0,15162.0,0.0,
4/19/2024,QQQ,Buy Everything,462.0,7483.0,7483.0,0.0,
4/19/2024,QQQ,Buy Everything,463.0,7979.0,7979.0,0.0,
4/19/2024,QQQ,Buy Everything,464.0,8523.0,8523.0,0.0,
4/19/2024,QQQ,Buy Everything,465.0,9067.0,9067.0,0.0,
4/19/2024,QQQ,Buy Everything,466.0,9883.0,9883.0,0.0,
4/19/2024,QQQ,Buy Everything,467.0,9416.0,9416.0,0.0,
4/19/2024,QQQ,Buy Everything,468.0,7198.0,7198.0,0.0,
4/19/2024,QQQ,Buy Everything,469.0,5719.0,5719.0,0.0,
4/19/2024,QQQ,Buy Everything,470.0,4240.0,4240.0,0.0,
4/19/2024,QQQ,Buy Everything,471.0,2952.0,2952.0,0.0,
4/19/2024,QQQ,Buy Everything,472.0,3333.0,3333.0,0.0,
4/19/2024,QQQ,Buy Everything,473.0,3905.0,3905.0,0.0,
4/19/2024,QQQ,Buy Everything,474.0,4287.0,4287.0,0.0,
4/19/2024,QQQ,Buy Everything,475.0,4787.0,4787.0,0.0,
4/19/2024,QQQ,Buy Everything,476.0,5024.0,5024.0,0.0,
4/19/2024,QQQ,Buy Everything,477.0,5262.0,5262.0,0.0,
4/19/2024,QQQ,Buy Everything,478.0,5618.0,5618.0,0.0,
4/19/2024,QQQ,Buy Everything,479.0,5856.0,5856.0,0.0,
4/19/2024,QQQ,Buy Everything,480.0,5870.0,5870.0,0.0,
4/19/2024,QQQ,Buy Everything,481.0,5880.0,5880.0,0.0,
4/19/2024,QQQ,Buy Everything,482.0,5890.0,5890.0,0.0,
4/19/2024,QQQ,Buy Everything,483.0,5905.0,5905.0,0.0,
4/19/2024,QQQ,Buy Everything,484.0,5580.0,5580.0,0.0,
4/19/2024,QQQ,Buy Everything,485.0,5093.0,5093.0,0.0,
4/19/2024,QQQ,Buy Everything,486.0,5093.0,5093.0,0.0,
4/19/2024,QQQ,Buy Everything,487.0,5092.0,5092.0,0.0,
4/19/2024,QQQ,Buy Everything,488.0,5092.0,5092.0,0.0,
4/19/2024,QQQ,Buy Everything,489.0,5092.0,5092.0,0.0,
4/19/2024,QQQ,Buy Everything,490.0,5092.0,5092.0,0.0,
4/19/2024,QQQ,Buy Everything,491.0,5091.0,5091.0,0.0,
4/19/2024,QQQ,Buy Everything,492.0,5091.0,5091.0,0.0,
4/19/2024,QQQ,Buy Everything,493.0,5091.0,5091.0,0.0,
4/19/2024,QQQ,Buy Everything,494.0,5090.0,5090.0,0.0,
4/19/2024,QQQ,Buy Everything,495.0,5090.0,5090.0,0.0,
4/19/2024,QQQ,Buy Everything,496.0,5090.0,5090.0,0.0,
4/19/2024,QQQ,Buy Everything,497.0,5090.0,5090.0,0.0,
4/19/2024,QQQ,Buy Everything,498.0,5089.0,5089.0,0.0,
4/19/2024,QQQ,Buy Everything,499.0,5089.0,5089.0,0.0,
4/19/2024,QQQ,Buy Everything,500.0,5089.0,5089.0,0.0,
4/19/2024,QQQ,Buy Everything,505.0,5087.0,5087.0,0.0,
4/19/2024,QQQ,Buy Everything,415.0,465.0,215295.0,774255.2249999966,
4/19/2024,QQQ,Buy Everything,416.0,466.0,192458.0,729320.2899999967,
4/19/2024,QQQ,Buy Everything,417.0,516.0,187824.0,755973.5399999963,
4/19/2024,QQQ,Buy Everything,418.0,613.0,196160.0,836784.8449999955,
4/19/2024,QQQ,Buy Everything,419.0,711.0,199080.0,899461.2149999948,
4/19/2024,QQQ,Buy Everything,420.0,738.0,178596.0,859817.9699999946,
4/19/2024,QQQ,Buy Everything,421.0,755.0,157040.0,804124.0749999946,
4/19/2024,QQQ,Buy Everything,422.0,889.0,159131.0,857942.7849999936,
4/19/2024,QQQ,Buy Everything,423.0,979.0,148808.0,846898.6349999929,
4/19/2024,QQQ,Buy Everything,424.0,1246.0,160734.0,953270.989999991,
4/19/2024,QQQ,Buy Everything,425.0,1424.0,153792.0,947052.5599999897,
4/19/2024,QQQ,Buy Everything,426.0,1240.0,111600.0,700680.599999991,
4/19/2024,QQQ,Buy Everything,427.0,965.0,72375.0,448787.72499999305,
4/19/2024,QQQ,Buy Everything,428.0,1032.0,65016.0,376747.07999999257,
4/19/2024,QQQ,Buy Everything,429.0,1133.0,58916.0,300318.6449999918,
4/19/2024,QQQ,Buy Everything,430.0,1649.0,70907.0,272192.18499998807,
4/19/2024,QQQ,Buy Everything,431.0,2165.0,77940.0,140865.72499998438,
4/19/2024,QQQ,Buy Everything,432.0,1970.0,59100.0,0.0,
4/19/2024,QQQ,Buy Everything,433.0,1517.0,37925.0,0.0,
4/19/2024,QQQ,Buy Everything,434.0,1375.0,28875.0,0.0,
4/19/2024,QQQ,Buy Everything,435.0,1459.0,26262.0,0.0,
4/19/2024,QQQ,Buy Everything,436.0,1632.0,24480.0,0.0,
4/19/2024,QQQ,Buy Everything,437.0,2028.0,26364.0,0.0,
4/19/2024,QQQ,Buy Everything,438.0,1931.0,19310.0,0.0,
4/19/2024,QQQ,Buy Everything,439.0,1241.0,11169.0,0.0,
4/19/2024,QQQ,Buy Everything,440.0,1666.0,11662.000000000002,0.0,
4/19/2024,QQQ,Buy Everything,441.0,3631.0,25417.000000000004,0.0,
4/19/2024,QQQ,Buy Everything,442.0,4881.0,29286.0,0.0,
4/19/2024,QQQ,Buy Everything,443.0,6070.0,30350.0,0.0,
4/19/2024,QQQ,Buy Everything,444.0,7423.0,37115.0,0.0,
4/19/2024,QQQ,Buy Everything,445.0,7749.0,30996.0,0.0,
4/19/2024,QQQ,Buy Everything,446.0,8100.0,32400.0,0.0,
4/19/2024,QQQ,Buy Everything,447.0,8147.0,32588.0,0.0,
4/19/2024,QQQ,Buy Everything,448.0,8194.0,24582.0,0.0,
4/19/2024,QQQ,Buy Everything,449.0,5790.0,17370.0,0.0,
4/19/2024,QQQ,Buy Everything,450.0,4187.0,12561.0,0.0,
4/19/2024,QQQ,Buy Everything,451.0,6034.0,18102.0,0.0,
4/19/2024,QQQ,Buy Everything,452.0,7266.0,21798.0,0.0,
4/19/2024,QQQ,Buy Everything,453.0,6075.0,12150.0,0.0,
4/19/2024,QQQ,Buy Everything,454.0,4289.0,8578.0,0.0,
4/19/2024,QQQ,Buy Everything,455.0,3892.0,7784.0,0.0,
4/19/2024,QQQ,Buy Everything,456.0,3297.0,6594.0,0.0,
4/19/2024,QQQ,Buy Everything,457.0,4081.0,8162.0,0.0,
4/19/2024,QQQ,Buy Everything,458.0,5257.0,10514.0,0.0,
4/19/2024,QQQ,Buy Everything,459.0,5449.0,10898.0,0.0,
4/19/2024,QQQ,Buy Everything,460.0,5640.0,11280.0,0.0,
4/19/2024,QQQ,Buy Everything,461.0,6480.0,12960.0,0.0,
4/19/2024,QQQ,Buy Everything,462.0,7224.0,14448.0,0.0,
4/19/2024,QQQ,Buy Everything,463.0,8661.0,17322.0,0.0,
4/19/2024,QQQ,Buy Everything,464.0,9727.0,19454.0,0.0,
4/19/2024,QQQ,Buy Everything,465.0,10793.0,21586.0,0.0,
4/19/2024,QQQ,Buy Everything,466.0,12391.0,24782.0,0.0,
4/19/2024,QQQ,Buy Everything,467.0,11757.0,23514.0,0.0,
4/19/2024,QQQ,Buy Everything,468.0,8258.0,16516.0,0.0,
4/19/2024,QQQ,Buy Everything,469.0,5924.0,11848.0,0.0,
4/19/2024,QQQ,Buy Everything,470.0,3591.0,7182.0,0.0,
4/19/2024,QQQ,Buy Everything,471.0,1521.0,3042.0,0.0,
4/19/2024,QQQ,Buy Everything,472.0,2047.0,2047.0,0.0,
4/19/2024,QQQ,Buy Everything,473.0,2835.0,2835.0,0.0,
4/19/2024,QQQ,Buy Everything,474.0,3361.0,3361.0,0.0,
4/19/2024,QQQ,Buy Everything,475.0,4028.0,4028.0,0.0,
4/19/2024,QQQ,Buy Everything,476.0,4311.0,4311.0,0.0,
4/19/2024,QQQ,Buy Everything,477.0,4594.0,4594.0,0.0,
4/19/2024,QQQ,Buy Everything,478.0,5018.0,5018.0,0.0,
4/19/2024,QQQ,Buy Everything,479.0,5301.0,5301.0,0.0,
4/19/2024,QQQ,Buy Everything,480.0,5481.0,5481.0,0.0,
4/19/2024,QQQ,Buy Everything,481.0,5601.0,5601.0,0.0,
4/19/2024,QQQ,Buy Everything,482.0,5721.0,5721.0,0.0,
4/19/2024,QQQ,Buy Everything,483.0,5901.0,5901.0,0.0,
4/19/2024,QQQ,Buy Everything,484.0,5437.0,5437.0,0.0,
4/19/2024,QQQ,Buy Everything,485.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,486.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,487.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,488.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,489.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,490.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,491.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,492.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,493.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,494.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,495.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,496.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,497.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,498.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,499.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,500.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,505.0,4742.0,4742.0,0.0,
4/19/2024,QQQ,Buy Everything,415.0,474.0,244110.00000000003,789240.8099999966,
4/19/2024,QQQ,Buy Everything,416.0,475.0,220875.00000000003,743405.8749999966,
4/19/2024,QQQ,Buy Everything,417.0,437.0,181792.0,640233.4049999969,
4/19/2024,QQQ,Buy Everything,418.0,361.0,133931.0,492788.4649999974,
4/19/2024,QQQ,Buy Everything,419.0,285.0,93480.0,360543.5249999979,
4/19/2024,QQQ,Buy Everything,420.0,551.0,159239.0,641950.814999996,
4/19/2024,QQQ,Buy Everything,421.0,729.0,184437.0,776432.3849999948,
4/19/2024,QQQ,Buy Everything,422.0,988.0,217360.00000000003,953484.2199999929,
4/19/2024,QQQ,Buy Everything,422.5,1074.0,220169.99999999997,982779.8099999923,
4/19/2024,QQQ,Buy Everything,423.0,1160.0,218080.0,1003475.3999999916,
4/19/2024,QQQ,Buy Everything,424.0,2147.0,352108.0,1642594.5549999846,
4/19/2024,QQQ,Buy Everything,425.0,2805.0,389895.0,1865507.3249999797,
4/19/2024,QQQ,Buy Everything,426.0,2843.0,335474.0,1606479.7949999794,
4/19/2024,QQQ,Buy Everything,427.0,2900.0,287100.0,1348688.499999979,
4/19/2024,QQQ,Buy Everything,427.5,2777.0,252707.0,1152635.5049999799,
4/19/2024,QQQ,Buy Everything,428.0,2654.0,222936.0,968882.5099999808,
4/19/2024,QQQ,Buy Everything,429.0,2284.0,159880.0,605408.4599999835,
4/19/2024,QQQ,Buy Everything,430.0,2601.0,150858.0,429334.0649999812,
4/19/2024,QQQ,Buy Everything,431.0,2917.0,145850.0,189794.60499997894,
4/19/2024,QQQ,Buy Everything,432.0,2598.0,109116.0,0.0,
4/19/2024,QQQ,Buy Everything,432.5,2359.0,89642.0,0.0,
4/19/2024,QQQ,Buy Everything,433.0,2120.0,74200.0,0.0,
4/19/2024,QQQ,Buy Everything,434.0,2700.0,81000.0,0.0,
4/19/2024,QQQ,Buy Everything,435.0,3519.0,87975.0,0.0,
4/19/2024,QQQ,Buy Everything,436.0,4194.0,88074.0,0.0,
4/19/2024,QQQ,Buy Everything,437.0,4989.0,89802.0,0.0,
4/19/2024,QQQ,Buy Everything,437.5,5254.0,89318.0,0.0,
4/19/2024,QQQ,Buy Everything,438.0,4663.0,69945.0,0.0,
4/19/2024,QQQ,Buy Everything,439.0,2891.0,37583.0,0.0,
4/19/2024,QQQ,Buy Everything,440.0,2703.0,32436.0,0.0,
4/19/2024,QQQ,Buy Everything,441.0,3913.0,35217.0,0.0,
4/19/2024,QQQ,Buy Everything,442.0,4444.0,35552.0,0.0,
4/19/2024,QQQ,Buy Everything,442.5,4571.0,36568.0,0.0,
4/19/2024,QQQ,Buy Everything,443.0,4698.0,32886.0,0.0,
4/19/2024,QQQ,Buy Everything,444.0,5258.0,31548.0,0.0,
4/19/2024,QQQ,Buy Everything,445.0,5869.0,35214.0,0.0,
4/19/2024,QQQ,Buy Everything,446.0,6611.0,33055.0,0.0,
4/19/2024,QQQ,Buy Everything,447.0,6874.0,34370.0,0.0,
4/19/2024,QQQ,Buy Everything,447.5,7006.0,35030.0,0.0,
4/19/2024,QQQ,Buy Everything,448.0,7138.0,28552.0,0.0,
4/19/2024,QQQ,Buy Everything,449.0,6030.0,24120.0,0.0,
4/19/2024,QQQ,Buy Everything,450.0,5291.0,21164.0,0.0,
4/19/2024,QQQ,Buy Everything,451.0,5253.0,21012.0,0.0,
4/19/2024,QQQ,Buy Everything,452.0,5228.0,15684.0,0.0,
4/19/2024,QQQ,Buy Everything,452.5,5036.0,15108.0,0.0,
4/19/2024,QQQ,Buy Everything,453.0,4845.0,14535.0,0.0,
4/19/2024,QQQ,Buy Everything,454.0,4270.0,12810.0,0.0,
4/19/2024,QQQ,Buy Everything,455.0,5466.0,16398.0,0.0,
4/19/2024,QQQ,Buy Everything,456.0,7259.0,21777.0,0.0,
4/19/2024,QQQ,Buy Everything,457.0,7062.0,14124.0,0.0,
4/19/2024,QQQ,Buy Everything,458.0,6768.0,13536.0,0.0,
4/19/2024,QQQ,Buy Everything,459.0,5184.0,10368.0,0.0,
4/19/2024,QQQ,Buy Everything,460.0,3600.0,7200.0,0.0,
4/19/2024,QQQ,Buy Everything,461.0,3319.0,33190.0,0.0,
4/19/2024,QQQ,Buy Everything,462.0,3829.0,38290.0,0.0,
4/19/2024,QQQ,Buy Everything,463.0,4398.0,43980.0,0.0,
4/19/2024,QQQ,Buy Everything,464.0,4711.0,47110.0,0.0,
4/19/2024,QQQ,Buy Everything,465.0,5025.0,10050.0,0.0,
4/19/2024,QQQ,Buy Everything,466.0,5495.0,54950.0,0.0,
4/19/2024,QQQ,Buy Everything,467.0,6019.0,60190.0,0.0,
4/19/2024,QQQ,Buy Everything,468.0,7119.0,71190.0,0.0,
4/19/2024,QQQ,Buy Everything,469.0,7852.0,78520.0,0.0,
4/19/2024,QQQ,Buy Everything,470.0,8586.0,17172.0,0.0,
4/19/2024,QQQ,Buy Everything,471.0,9485.0,94850.0,0.0,
4/19/2024,QQQ,Buy Everything,472.0,9818.0,98180.0,0.0,
4/19/2024,QQQ,Buy Everything,473.0,10317.0,103170.0,0.0,
4/19/2024,QQQ,Buy Everything,474.0,10649.0,106490.0,0.0,
4/19/2024,QQQ,Buy Everything,475.0,10027.0,10027.0,0.0,
4/19/2024,QQQ,Buy Everything,476.0,8118.0,81180.0,0.0,
4/19/2024,QQQ,Buy Everything,477.0,6209.0,62090.0,0.0,
4/19/2024,QQQ,Buy Everything,478.0,3345.0,3345.0,0.0,
4/19/2024,QQQ,Buy Everything,479.0,1436.0,14360.0,0.0,
4/19/2024,QQQ,Buy Everything,480.0,1693.0,1693.0,0.0,
4/19/2024,QQQ,Buy Everything,481.0,1865.0,18650.0,0.0,
4/19/2024,QQQ,Buy Everything,482.0,2036.0,20360.0,0.0,
4/19/2024,QQQ,Buy Everything,483.0,2293.0,22930.0,0.0,
4/19/2024,QQQ,Buy Everything,484.0,2639.0,26390.0,0.0,
4/19/2024,QQQ,Buy Everything,485.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,486.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,487.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,488.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,489.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,490.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,491.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,492.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,493.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,494.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,495.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,496.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,497.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,498.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,499.0,3158.0,31580.0,0.0,
4/19/2024,QQQ,Buy Everything,500.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,505.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,510.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,515.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,520.0,3158.0,12632.0,0.0,
4/19/2024,QQQ,Buy Everything,525.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,530.0,3158.0,12632.0,0.0,
4/19/2024,QQQ,Buy Everything,535.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,540.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,545.0,3158.0,3158.0,0.0,
4/19/2024,QQQ,Buy Everything,550.0,3158.0,12632.0,0.0,
4/19/2024,QQQ,Buy Everything,415.0,296.0,167832.0,492859.23999999784,
4/19/2024,QQQ,Buy Everything,416.0,296.0,152440.0,463259.23999999784,
4/19/2024,QQQ,Buy Everything,417.0,290.0,135140.0,424868.8499999979,
4/19/2024,QQQ,Buy Everything,418.0,278.0,116482.00000000001,379488.06999999797,
4/19/2024,QQQ,Buy Everything,419.0,265.0,99640.0,335242.2249999981,
4/19/2024,QQQ,Buy Everything,420.0,299.0,100165.0,348354.43499999784,
4/19/2024,QQQ,Buy Everything,421.0,322.0,95634.0,342950.92999999766,
4/19/2024,QQQ,Buy Everything,422.0,327.0,85674.0,315576.2549999976,
4/19/2024,QQQ,Buy Everything,423.0,331.0,76130.0,286336.5149999976,
4/19/2024,QQQ,Buy Everything,424.0,230.0,46229.99999999999,175964.94999999835,
4/19/2024,QQQ,Buy Everything,425.0,164.0,28536.0,109070.65999999881,
4/19/2024,QQQ,Buy Everything,426.0,193.0,28950.0,109057.5449999986,
4/19/2024,QQQ,Buy Everything,427.0,236.0,30208.0,109755.3399999983,
4/19/2024,QQQ,Buy Everything,428.0,275.0,29975.000000000004,100392.87499999802,
4/19/2024,QQQ,Buy Everything,429.0,332.0,30876.0,88001.5799999976,
4/19/2024,QQQ,Buy Everything,430.0,326.0,25754.0,53811.189999997645,
4/19/2024,QQQ,Buy Everything,431.0,321.0,21507.0,20885.86499999768,
4/19/2024,QQQ,Buy Everything,432.0,341.0,19778.0,0.0,
4/19/2024,QQQ,Buy Everything,433.0,364.0,17836.0,0.0,
4/19/2024,QQQ,Buy Everything,434.0,547.0,22974.0,0.0,
4/19/2024,QQQ,Buy Everything,435.0,718.0,25130.0,0.0,
4/19/2024,QQQ,Buy Everything,436.0,724.0,21720.0,0.0,
4/19/2024,QQQ,Buy Everything,437.0,482.0,12532.0,0.0,
4/19/2024,QQQ,Buy Everything,438.0,464.0,9744.0,0.0,
4/19/2024,QQQ,Buy Everything,439.0,650.0,12350.0,0.0,
4/19/2024,QQQ,Buy Everything,440.0,796.0,12736.0,0.0,
4/19/2024,QQQ,Buy Everything,441.0,1047.0,14658.000000000002,0.0,
4/19/2024,QQQ,Buy Everything,442.0,991.0,11892.0,0.0,
4/19/2024,QQQ,Buy Everything,443.0,710.0,7100.0,0.0,
4/19/2024,QQQ,Buy Everything,444.0,1008.0,9072.0,0.0,
4/19/2024,QQQ,Buy Everything,445.0,2166.0,17328.0,0.0,
4/19/2024,QQQ,Buy Everything,446.0,3757.0,26299.000000000004,0.0,
4/19/2024,QQQ,Buy Everything,447.0,4624.0,27744.0,0.0,
4/19/2024,QQQ,Buy Everything,448.0,5491.0,32946.0,0.0,
4/19/2024,QQQ,Buy Everything,449.0,4229.0,21145.0,0.0,
4/19/2024,QQQ,Buy Everything,450.0,3388.0,13552.0,0.0,
4/19/2024,QQQ,Buy Everything,451.0,5380.0,21520.0,0.0,
4/19/2024,QQQ,Buy Everything,452.0,6709.0,26836.0,0.0,
4/19/2024,QQQ,Buy Everything,453.0,5942.0,59420.0,0.0,
4/19/2024,QQQ,Buy Everything,454.0,4791.0,47910.0,0.0,
4/19/2024,QQQ,Buy Everything,455.0,4892.0,14676.0,0.0,
4/19/2024,QQQ,Buy Everything,456.0,5045.0,15135.0,0.0,
4/19/2024,QQQ,Buy Everything,457.0,5913.0,17739.0,0.0,
4/19/2024,QQQ,Buy Everything,458.0,7215.0,14430.0,0.0,
4/19/2024,QQQ,Buy Everything,459.0,8096.0,16192.0,0.0,
4/19/2024,QQQ,Buy Everything,460.0,8978.0,17956.0,0.0,
4/19/2024,QQQ,Buy Everything,461.0,7070.0,70700.0,0.0,
4/19/2024,QQQ,Buy Everything,462.0,4722.0,47220.0,0.0,
4/19/2024,QQQ,Buy Everything,463.0,5137.0,51370.0,0.0,
4/19/2024,QQQ,Buy Everything,464.0,6726.0,67260.0,0.0,
4/19/2024,QQQ,Buy Everything,465.0,8315.0,99780.0,0.0,
4/19/2024,QQQ,Buy Everything,466.0,10699.0,128388.0,0.0,
4/19/2024,QQQ,Buy Everything,467.0,10982.0,131784.0,0.0,
4/19/2024,QQQ,Buy Everything,468.0,9446.0,113352.0,0.0,
4/19/2024,QQQ,Buy Everything,469.0,8422.0,101064.0,0.0,
4/19/2024,QQQ,Buy Everything,470.0,7398.0,88776.0,0.0,
4/19/2024,QQQ,Buy Everything,471.0,6763.0,81156.0,0.0,
4/19/2024,QQQ,Buy Everything,472.0,7541.0,90492.0,0.0,
4/19/2024,QQQ,Buy Everything,473.0,8708.0,104496.0,0.0,
4/19/2024,QQQ,Buy Everything,474.0,9486.0,113832.0,0.0,
4/19/2024,QQQ,Buy Everything,475.0,9387.0,112644.0,0.0,
4/19/2024,QQQ,Buy Everything,476.0,7632.0,91584.0,0.0,
